Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche
2014-11-12,6.0,60.3046304170933,7.0,9.75,10.0,10.0,
2014-11-13,1.0,143.750350209673,7.0,10.75,4.0,28.0,
2014-11-13,2.0,313.889092710271,7.0,10.75,4.0,28.0,
2014-11-13,3.0,141.896558357674,7.0,10.75,4.0,28.0,
2014-11-13,4.0,72.5288404761461,7.0,10.75,4.0,28.0,
2014-11-13,5.0,300.536047097898,7.0,10.75,4.0,28.0,
2014-11-13,6.0,63.2351828959052,7.0,10.75,4.0,28.0,
2014-11-14,1.0,133.77429991274,7.0,10.75,10.0,10.0,
2014-11-14,2.0,333.817583254463,7.0,10.75,10.0,10.0,
2014-11-14,3.0,120.276344081256,7.0,10.75,10.0,10.0,
2014-11-14,4.0,69.9956456436556,7.0,10.75,10.0,10.0,
2014-11-14,5.0,270.170738666878,7.0,10.75,10.0,10.0,
2014-11-14,6.0,59.0315464290955,7.0,10.75,10.0,10.0,
2014-11-15,1.0,157.956829595601,8.0,9.25,14.0,10.0,
2014-11-15,2.0,422.089000189331,8.0,9.25,14.0,10.0,
2014-11-15,3.0,167.04077705486,8.0,9.25,14.0,10.0,
2014-11-15,4.0,68.7913641000038,8.0,9.25,14.0,10.0,
2014-11-15,5.0,272.111564708918,8.0,9.25,14.0,10.0,
2014-11-15,6.0,41.7599504315043,8.0,9.25,14.0,10.0,
2014-11-16,1.0,69.2794517983636,7.0,8.0,14.0,61.0,
2014-11-16,2.0,657.334905297112,7.0,8.0,14.0,61.0,
2014-11-16,3.0,201.424733292503,7.0,8.0,14.0,61.0,
2014-11-16,4.0,84.7844611971686,7.0,8.0,14.0,61.0,
2014-11-16,5.0,302.56395917644,7.0,8.0,14.0,61.0,
2014-11-16,6.0,74.0088295785316,7.0,8.0,14.0,61.0,
2014-11-17,1.0,138.752246637463,7.0,9.625,7.0,10.0,
2014-11-17,2.0,332.904975201731,7.0,9.625,7.0,10.0,
2014-11-17,3.0,142.187975485762,7.0,9.625,7.0,10.0,
2014-11-17,4.0,101.570428265055,7.0,9.625,7.0,10.0,
2014-11-17,5.0,291.791673557402,7.0,9.625,7.0,10.0,
2014-11-18,1.0,134.68843263499,7.0,8.875,13.0,61.0,
2014-11-18,2.0,263.379736825833,7.0,8.875,13.0,61.0,
2014-11-18,3.0,153.386557030339,7.0,8.875,13.0,61.0,
2014-11-18,4.0,55.795195679035,7.0,8.875,13.0,61.0,
2014-11-18,5.0,217.233982595645,7.0,8.875,13.0,61.0,
2014-11-18,6.0,19.7783554460711,7.0,8.875,13.0,61.0,
2014-11-19,1.0,131.262024072649,7.0,8.5,11.0,61.0,
2014-11-19,2.0,289.909258530776,7.0,8.5,11.0,61.0,
2014-11-19,3.0,116.091362635133,7.0,8.5,11.0,61.0,
2014-11-19,5.0,218.316894752112,7.0,8.5,11.0,61.0,
2014-11-19,6.0,29.2620026644154,7.0,8.5,11.0,61.0,
2014-11-20,1.0,131.314789763352,5.0,6.125,7.0,0.0,
2014-11-20,2.0,281.963424468143,5.0,6.125,7.0,0.0,
2014-11-20,3.0,122.334994595738,5.0,6.125,7.0,0.0,
2014-11-20,4.0,53.0426254821259,5.0,6.125,7.0,0.0,
2014-11-20,5.0,247.239241255711,5.0,6.125,7.0,0.0,
2014-11-20,6.0,56.2274579096792,5.0,6.125,7.0,0.0,
2014-11-21,1.0,142.895603194534,6.0,6.5,5.0,61.0,
2014-11-21,2.0,319.57590091164,6.0,6.5,5.0,61.0,
2014-11-21,3.0,154.17927135207,6.0,6.5,5.0,61.0,
2014-11-21,4.0,60.7169885432116,6.0,6.5,5.0,61.0,
2014-11-21,5.0,274.884916134966,6.0,6.5,5.0,61.0,
2014-11-21,6.0,88.9610411986744,6.0,6.5,5.0,61.0,
2014-11-22,1.0,92.6616360079896,7.0,5.75,9.0,61.0,
2014-11-22,2.0,453.568987542716,7.0,5.75,9.0,61.0,
2014-11-22,3.0,185.123069490112,7.0,5.75,9.0,61.0,
2014-11-22,4.0,54.6530484698612,7.0,5.75,9.0,61.0,
2014-11-22,5.0,268.133001971901,7.0,5.75,9.0,61.0,
2014-11-22,6.0,35.0737287217727,7.0,5.75,9.0,61.0,
2014-11-23,1.0,88.8532704507342,6.0,6.75,7.0,21.0,
2014-11-23,2.0,669.96766227908,6.0,6.75,7.0,21.0,
2014-11-23,3.0,260.295502050464,6.0,6.75,7.0,21.0,
2014-11-23,4.0,155.339006239265,6.0,6.75,7.0,21.0,
2014-11-23,5.0,339.335191808283,6.0,6.75,7.0,21.0,
2014-11-23,6.0,52.3718362768318,6.0,6.75,7.0,21.0,
2014-11-24,1.0,135.495058395216,3.0,9.375,10.0,0.0,
2014-11-24,2.0,308.910885833847,3.0,9.375,10.0,0.0,
2014-11-24,3.0,144.604223952278,3.0,9.375,10.0,0.0,
2014-11-24,4.0,61.4807696110531,3.0,9.375,10.0,0.0,
2014-11-24,5.0,253.979105531988,3.0,9.375,10.0,0.0,
2014-11-24,6.0,40.7631123393519,3.0,9.375,10.0,0.0,
2014-11-25,1.0,125.776456029191,0.0,6.875,4.0,0.0,
2014-11-25,2.0,296.604331640713,0.0,6.875,4.0,0.0,
2014-11-25,3.0,162.109721535091,0.0,6.875,4.0,0.0,
2014-11-25,4.0,68.322231294165,0.0,6.875,4.0,0.0,
2014-11-25,5.0,247.035921813103,0.0,6.875,4.0,0.0,
2014-11-25,6.0,62.0455462711679,0.0,6.875,4.0,0.0,
2014-11-26,1.0,98.5421347532514,3.0,5.625,8.0,,
2014-11-26,2.0,289.631522698695,3.0,5.625,8.0,,
2014-11-26,3.0,136.466308797577,3.0,5.625,8.0,,
2014-11-26,4.0,85.6876758075335,3.0,5.625,8.0,,
2014-11-26,5.0,262.253249103266,3.0,5.625,8.0,,
2014-11-26,6.0,66.3334945304324,3.0,5.625,8.0,,
2014-11-27,1.0,114.36674051771,0.0,4.5,10.0,10.0,
2014-11-27,2.0,295.530738816532,0.0,4.5,10.0,10.0,
2014-11-27,3.0,133.929603775867,0.0,4.5,10.0,10.0,
2014-11-27,4.0,76.7515840608809,0.0,4.5,10.0,10.0,
2014-11-27,5.0,240.231661734869,0.0,4.5,10.0,10.0,
2014-11-27,6.0,63.8333927968917,0.0,4.5,10.0,10.0,
2014-11-28,1.0,125.770265298128,6.0,1.625,16.0,10.0,
2014-11-28,2.0,304.300653670483,6.0,1.625,16.0,10.0,
2014-11-28,3.0,136.272146510191,6.0,1.625,16.0,10.0,
2014-11-28,4.0,81.8689054559593,6.0,1.625,16.0,10.0,
2014-11-28,5.0,247.752074639689,6.0,1.625,16.0,10.0,
2014-11-28,6.0,87.7747366712683,6.0,1.625,16.0,10.0,
2014-11-29,1.0,143.276224653699,8.0,1.0,10.0,5.0,
2014-11-29,2.0,409.329550481107,8.0,1.0,10.0,5.0,
2014-11-29,3.0,180.203086819412,8.0,1.0,10.0,5.0,
2014-11-29,4.0,72.0348065153357,8.0,1.0,10.0,5.0,
2014-11-29,5.0,302.043216833243,8.0,1.0,10.0,5.0,
2014-11-29,6.0,96.2641065476009,8.0,1.0,10.0,5.0,
2014-11-30,1.0,70.5238191319592,8.0,0.0,11.0,10.0,
2014-11-30,2.0,663.600383039894,8.0,0.0,11.0,10.0,
2014-11-30,3.0,209.357217817955,8.0,0.0,11.0,10.0,
2014-11-30,4.0,141.988989801749,8.0,0.0,11.0,10.0,
2014-11-30,5.0,363.220371450019,8.0,0.0,11.0,10.0,
2014-11-30,6.0,73.7361861778039,8.0,0.0,11.0,10.0,
2014-12-01,1.0,128.454115308343,7.0,-2.0,13.0,10.0,
2014-12-01,2.0,270.594408452574,7.0,-2.0,13.0,10.0,
2014-12-01,3.0,119.427926175146,7.0,-2.0,13.0,10.0,
2014-12-01,4.0,76.6177603369995,7.0,-2.0,13.0,10.0,
2014-12-01,5.0,256.608163788753,7.0,-2.0,13.0,10.0,
2014-12-01,6.0,69.3729485294007,7.0,-2.0,13.0,10.0,
2014-12-02,1.0,154.242632883405,8.0,-3.0,7.0,10.0,
2014-12-02,2.0,275.978325664349,8.0,-3.0,7.0,10.0,
2014-12-02,3.0,114.344792372048,8.0,-3.0,7.0,10.0,
2014-12-02,4.0,59.393866963155,8.0,-3.0,7.0,10.0,
2014-12-02,5.0,265.933688534948,8.0,-3.0,7.0,10.0,
2014-12-02,6.0,83.8656432583178,8.0,-3.0,7.0,10.0,
2014-12-03,1.0,133.99080245511,7.0,0.625,10.0,10.0,
2014-12-03,2.0,263.707717313025,7.0,0.625,10.0,10.0,
2014-12-03,3.0,107.966860484541,7.0,0.625,10.0,10.0,
2014-12-03,4.0,80.1027639864662,7.0,0.625,10.0,10.0,
2014-12-03,5.0,246.937134202885,7.0,0.625,10.0,10.0,
2014-12-03,6.0,77.7390714956598,7.0,0.625,10.0,10.0,
2014-12-04,1.0,124.167763102648,8.0,3.75,9.0,61.0,
2014-12-04,2.0,277.730660490861,8.0,3.75,9.0,61.0,
2014-12-04,3.0,118.980588328359,8.0,3.75,9.0,61.0,
2014-12-04,4.0,69.3476196125306,8.0,3.75,9.0,61.0,
2014-12-04,5.0,251.03575101957,8.0,3.75,9.0,61.0,
2014-12-04,6.0,67.7872034072278,8.0,3.75,9.0,61.0,
2014-12-05,1.0,83.5104305885102,7.0,2.0,7.0,61.0,
2014-12-05,2.0,251.296113439956,7.0,2.0,7.0,61.0,
2014-12-05,3.0,102.714262360814,7.0,2.0,7.0,61.0,
2014-12-05,5.0,249.466067004435,7.0,2.0,7.0,61.0,
2014-12-05,6.0,86.1390388088521,7.0,2.0,7.0,61.0,
2014-12-06,1.0,127.894073901772,2.0,5.75,7.0,10.0,
2014-12-06,2.0,425.235714224439,2.0,5.75,7.0,10.0,
2014-12-06,3.0,137.072212637344,2.0,5.75,7.0,10.0,
2014-12-06,4.0,59.2833325563655,2.0,5.75,7.0,10.0,
2014-12-06,5.0,291.61851167121,2.0,5.75,7.0,10.0,
2014-12-06,6.0,172.865984852132,2.0,5.75,7.0,10.0,
2014-12-07,1.0,75.5129227390682,7.0,4.875,12.0,61.0,
2014-12-07,2.0,579.742464536357,7.0,4.875,12.0,61.0,
2014-12-07,3.0,176.398838359498,7.0,4.875,12.0,61.0,
2014-12-07,4.0,133.440216757033,7.0,4.875,12.0,61.0,
2014-12-07,5.0,276.651944705429,7.0,4.875,12.0,61.0,
2014-12-07,6.0,81.806920744225,7.0,4.875,12.0,61.0,
2014-12-08,1.0,102.678761832615,7.0,3.25,8.0,61.0,
2014-12-08,2.0,256.596029206385,7.0,3.25,8.0,61.0,
2014-12-08,3.0,85.1221580572805,7.0,3.25,8.0,61.0,
2014-12-08,4.0,40.9779581868443,7.0,3.25,8.0,61.0,
2014-12-08,5.0,235.384838232977,7.0,3.25,8.0,61.0,
2014-12-08,6.0,67.1101512202498,7.0,3.25,8.0,61.0,
2014-12-09,1.0,110.476546068652,8.0,2.125,9.0,45.0,
2014-12-09,2.0,264.881624734699,8.0,2.125,9.0,45.0,
2014-12-09,3.0,110.188826181187,8.0,2.125,9.0,45.0,
2014-12-09,4.0,71.1545600771389,8.0,2.125,9.0,45.0,
2014-12-09,5.0,272.828962614376,8.0,2.125,9.0,45.0,
2014-12-09,6.0,72.9658764560199,8.0,2.125,9.0,45.0,
2014-12-10,1.0,99.9187171842705,5.0,4.875,13.0,61.0,
2014-12-10,2.0,252.699007927617,5.0,4.875,13.0,61.0,
2014-12-10,3.0,95.9446077675599,5.0,4.875,13.0,61.0,
2014-12-10,4.0,85.9499222101757,5.0,4.875,13.0,61.0,
2014-12-10,5.0,269.416456604745,5.0,4.875,13.0,61.0,
2014-12-10,6.0,117.568348791125,5.0,4.875,13.0,61.0,
2014-12-11,1.0,109.754570057738,7.0,4.0,12.0,95.0,
2014-12-11,2.0,283.467086138155,7.0,4.0,12.0,95.0,
2014-12-11,3.0,86.8158104283075,7.0,4.0,12.0,95.0,
2014-12-11,4.0,53.6926089868534,7.0,4.0,12.0,95.0,
2014-12-11,5.0,232.671537573173,7.0,4.0,12.0,95.0,
2014-12-11,6.0,59.1710326829849,7.0,4.0,12.0,95.0,
2014-12-12,1.0,109.142671748118,7.0,7.25,18.0,61.0,
2014-12-12,2.0,236.144754325065,7.0,7.25,18.0,61.0,
2014-12-12,3.0,87.4546226090543,7.0,7.25,18.0,61.0,
2014-12-12,4.0,56.9193409036062,7.0,7.25,18.0,61.0,
2014-12-12,5.0,173.922125269844,7.0,7.25,18.0,61.0,
2014-12-12,6.0,50.5219587418013,7.0,7.25,18.0,61.0,
2014-12-13,1.0,124.956684401136,5.0,4.75,10.0,61.0,
2014-12-13,2.0,401.072721907004,5.0,4.75,10.0,61.0,
2014-12-13,3.0,141.532178681449,5.0,4.75,10.0,61.0,
2014-12-13,4.0,60.1931934071604,5.0,4.75,10.0,61.0,
2014-12-13,5.0,318.659955256217,5.0,4.75,10.0,61.0,
2014-12-13,6.0,84.1653777121234,5.0,4.75,10.0,61.0,
2014-12-14,1.0,102.80557310108,4.0,3.5,9.0,10.0,
2014-12-14,2.0,588.469539344584,4.0,3.5,9.0,10.0,
2014-12-14,3.0,199.263307540614,4.0,3.5,9.0,10.0,
2014-12-14,4.0,106.105028003448,4.0,3.5,9.0,10.0,
2014-12-14,5.0,310.473797597408,4.0,3.5,9.0,10.0,
2014-12-14,6.0,119.152733340066,4.0,3.5,9.0,10.0,
2014-12-15,1.0,96.3136936339829,7.0,4.75,11.0,61.0,
2014-12-15,2.0,243.234625513043,7.0,4.75,11.0,61.0,
2014-12-15,3.0,84.7009602246491,7.0,4.75,11.0,61.0,
2014-12-15,4.0,78.4292318376585,7.0,4.75,11.0,61.0,
2014-12-15,5.0,221.061393791211,7.0,4.75,11.0,61.0,
2014-12-15,6.0,82.8957232240362,7.0,4.75,11.0,61.0,
2014-12-16,1.0,97.7685842370004,8.0,4.625,12.0,61.0,
2014-12-16,2.0,280.87425993814,8.0,4.625,12.0,61.0,
2014-12-16,3.0,90.6244258825429,8.0,4.625,12.0,61.0,
2014-12-16,4.0,45.3937627400903,8.0,4.625,12.0,61.0,
2014-12-16,5.0,289.654771100684,8.0,4.625,12.0,61.0,
2014-12-16,6.0,78.9261429216086,8.0,4.625,12.0,61.0,
2014-12-17,1.0,102.856835442046,7.0,3.625,10.0,61.0,
2014-12-17,2.0,269.192321020123,7.0,3.625,10.0,61.0,
2014-12-17,3.0,92.8686371290321,7.0,3.625,10.0,61.0,
2014-12-17,4.0,63.2545637804788,7.0,3.625,10.0,61.0,
2014-12-17,5.0,278.732408832816,7.0,3.625,10.0,61.0,
2014-12-17,6.0,82.1046513283604,7.0,3.625,10.0,61.0,
2014-12-18,1.0,112.769700687238,7.0,10.0,11.0,61.0,
2014-12-18,2.0,303.352792801362,7.0,10.0,11.0,61.0,
2014-12-18,3.0,98.9204200179679,7.0,10.0,11.0,61.0,
2014-12-18,5.0,271.097103833216,7.0,10.0,11.0,61.0,
2014-12-18,6.0,83.5148847689683,7.0,10.0,11.0,61.0,
2014-12-19,1.0,100.434605432296,5.0,8.125,15.0,61.0,
2014-12-19,2.0,307.884791280942,5.0,8.125,15.0,61.0,
2014-12-19,3.0,82.7764794714156,5.0,8.125,15.0,61.0,
2014-12-19,5.0,242.849725209084,5.0,8.125,15.0,61.0,
2014-12-19,6.0,89.4640327456231,5.0,8.125,15.0,61.0,
2014-12-20,1.0,92.9765497836537,6.0,5.375,24.0,21.0,
2014-12-20,2.0,384.797857820002,6.0,5.375,24.0,21.0,
2014-12-20,3.0,136.332087094635,6.0,5.375,24.0,21.0,
2014-12-20,5.0,178.07254058997,6.0,5.375,24.0,21.0,
2014-12-20,6.0,40.4652488409206,6.0,5.375,24.0,21.0,
2014-12-21,1.0,74.1776353738615,6.0,6.625,14.0,21.0,
2014-12-21,2.0,508.555021590987,6.0,6.625,14.0,21.0,
2014-12-21,3.0,154.631949040196,6.0,6.625,14.0,21.0,
2014-12-21,4.0,91.0345897314189,6.0,6.625,14.0,21.0,
2014-12-21,5.0,253.045516822484,6.0,6.625,14.0,21.0,
2014-12-21,6.0,38.6855509856721,6.0,6.625,14.0,21.0,
2014-12-22,1.0,166.062608421996,7.0,9.75,21.0,63.0,
2014-12-22,2.0,320.634871026775,7.0,9.75,21.0,63.0,
2014-12-22,3.0,121.78829220581,7.0,9.75,21.0,63.0,
2014-12-22,4.0,62.8453957199584,7.0,9.75,21.0,63.0,
2014-12-22,5.0,230.826153750681,7.0,9.75,21.0,63.0,
2014-12-22,6.0,148.202392082476,7.0,9.75,21.0,63.0,
2014-12-23,1.0,184.21718934313,7.0,9.125,19.0,61.0,
2014-12-23,2.0,408.003200633712,7.0,9.125,19.0,61.0,
2014-12-23,3.0,87.4855416799814,7.0,9.125,19.0,61.0,
2014-12-23,5.0,224.558853830953,7.0,9.125,19.0,61.0,
2014-12-23,6.0,113.864501586991,7.0,9.125,19.0,61.0,
2014-12-24,1.0,289.724706873301,5.0,7.75,21.0,61.0,
2014-12-24,2.0,477.653662285463,5.0,7.75,21.0,61.0,
2014-12-24,3.0,100.716513467206,5.0,7.75,21.0,61.0,
2014-12-24,5.0,268.806966002035,5.0,7.75,21.0,61.0,
2014-12-24,6.0,60.9934806252716,5.0,7.75,21.0,61.0,
2014-12-25,,,7.0,3.125,17.0,71.0,
2014-12-26,,,6.0,0.0,6.0,22.0,
2014-12-27,1.0,133.160219555693,3.0,-0.25,8.0,,
2014-12-27,2.0,513.661678925283,3.0,-0.25,8.0,,
2014-12-27,3.0,184.816622133556,3.0,-0.25,8.0,,
2014-12-27,4.0,78.5755131710058,3.0,-0.25,8.0,,
2014-12-27,5.0,286.92402318367,3.0,-0.25,8.0,,
2014-12-27,6.0,26.1583061455218,3.0,-0.25,8.0,,
2014-12-28,1.0,65.5011765409885,1.0,-0.5,7.0,0.0,
2014-12-28,2.0,623.538032623429,1.0,-0.5,7.0,0.0,
2014-12-28,3.0,165.516327951762,1.0,-0.5,7.0,0.0,
2014-12-28,4.0,136.001447208449,1.0,-0.5,7.0,0.0,
2014-12-28,5.0,226.105265011128,1.0,-0.5,7.0,0.0,
2014-12-28,6.0,79.6840824625434,1.0,-0.5,7.0,0.0,
2014-12-29,1.0,159.353174871792,5.0,0.75,10.0,0.0,
2014-12-29,2.0,458.033861425878,5.0,0.75,10.0,0.0,
2014-12-29,3.0,195.187828407006,5.0,0.75,10.0,0.0,
2014-12-29,5.0,303.672763265607,5.0,0.75,10.0,0.0,
2014-12-30,1.0,171.900364677079,7.0,5.25,9.0,21.0,
2014-12-30,2.0,581.740967169718,7.0,5.25,9.0,21.0,
2014-12-30,3.0,204.843887483445,7.0,5.25,9.0,21.0,
2014-12-30,5.0,430.336976841889,7.0,5.25,9.0,21.0,
2014-12-30,6.0,42.2248053911652,7.0,5.25,9.0,21.0,
2014-12-31,1.0,253.25502096677,6.0,7.375,11.0,61.0,
2014-12-31,2.0,643.377780141136,6.0,7.375,11.0,61.0,
2014-12-31,3.0,162.622976706613,6.0,7.375,11.0,61.0,
2014-12-31,5.0,1879.46183076734,6.0,7.375,11.0,61.0,
2015-01-01,,,8.0,4.125,13.0,10.0,
2015-01-02,1.0,171.436480362582,6.0,7.75,24.0,61.0,
2015-01-02,2.0,512.177720196036,6.0,7.75,24.0,61.0,
2015-01-02,3.0,182.12300932264296,6.0,7.75,24.0,61.0,
2015-01-02,4.0,85.9359726763682,6.0,7.75,24.0,61.0,
2015-01-02,5.0,300.829805798494,6.0,7.75,24.0,61.0,
2015-01-02,6.0,31.6443089201977,6.0,7.75,24.0,61.0,
2015-01-03,1.0,146.725466464595,7.0,4.875,25.0,69.0,
2015-01-03,2.0,495.483686243828,7.0,4.875,25.0,69.0,
2015-01-03,3.0,170.963077720877,7.0,4.875,25.0,69.0,
2015-01-03,4.0,74.7193728789218,7.0,4.875,25.0,69.0,
2015-01-03,5.0,277.833431786885,7.0,4.875,25.0,69.0,
2015-01-03,6.0,27.3325687878665,7.0,4.875,25.0,69.0,
2015-01-04,1.0,69.2618750164446,0.0,4.75,15.0,,
2015-01-04,2.0,652.43960117373,0.0,4.75,15.0,,
2015-01-04,3.0,202.305946358765,0.0,4.75,15.0,,
2015-01-04,4.0,131.61138792274,0.0,4.75,15.0,,
2015-01-04,5.0,337.565571891077,0.0,4.75,15.0,,
2015-01-04,6.0,31.5981129331306,0.0,4.75,15.0,,
2015-01-05,1.0,159.498680849924,8.0,5.875,8.0,20.0,
2015-01-05,2.0,349.399884653548,8.0,5.875,8.0,20.0,
2015-01-05,3.0,161.989626362703,8.0,5.875,8.0,20.0,
2015-01-05,4.0,72.7394907523189,8.0,5.875,8.0,20.0,
2015-01-05,5.0,270.173731918039,8.0,5.875,8.0,20.0,
2015-01-05,6.0,18.4839927152663,8.0,5.875,8.0,20.0,
2015-01-06,1.0,116.621821467299,8.0,3.625,8.0,10.0,
2015-01-06,2.0,310.462558578491,8.0,3.625,8.0,10.0,
2015-01-06,3.0,125.356639510072,8.0,3.625,8.0,10.0,
2015-01-06,4.0,85.5846124596724,8.0,3.625,8.0,10.0,
2015-01-06,5.0,265.854860102674,8.0,3.625,8.0,10.0,
2015-01-06,6.0,40.2233116111995,8.0,3.625,8.0,10.0,
2015-01-07,1.0,116.046870294295,6.0,5.75,10.0,61.0,
2015-01-07,2.0,289.568739500106,6.0,5.75,10.0,61.0,
2015-01-07,3.0,115.662839057947,6.0,5.75,10.0,61.0,
2015-01-07,4.0,86.9275104588597,6.0,5.75,10.0,61.0,
2015-01-07,5.0,263.03524552906,6.0,5.75,10.0,61.0,
2015-01-08,1.0,88.9219763738156,8.0,6.375,9.0,61.0,
2015-01-08,2.0,313.907584824392,8.0,6.375,9.0,61.0,
2015-01-08,3.0,91.4747039377377,8.0,6.375,9.0,61.0,
2015-01-08,4.0,70.3775374736991,8.0,6.375,9.0,61.0,
2015-01-08,5.0,230.866849428077,8.0,6.375,9.0,61.0,
2015-01-09,1.0,89.5158553261206,6.0,7.5,25.0,63.0,
2015-01-09,2.0,314.26237720896,6.0,7.5,25.0,63.0,
2015-01-09,3.0,111.936085655585,6.0,7.5,25.0,63.0,
2015-01-09,4.0,71.4384074719189,6.0,7.5,25.0,63.0,
2015-01-09,5.0,240.167564518219,6.0,7.5,25.0,63.0,
2015-01-10,1.0,67.954839483437,6.0,10.0,28.0,61.0,
2015-01-10,2.0,349.344531472799,6.0,10.0,28.0,61.0,
2015-01-10,3.0,122.265690196784,6.0,10.0,28.0,61.0,
2015-01-10,4.0,64.1638629091181,6.0,10.0,28.0,61.0,
2015-01-10,5.0,304.334671385998,6.0,10.0,28.0,61.0,
2015-01-11,1.0,102.503556455298,5.0,4.25,23.0,61.0,
2015-01-11,2.0,551.204782732623,5.0,4.25,23.0,61.0,
2015-01-11,3.0,184.229098838524,5.0,4.25,23.0,61.0,
2015-01-11,4.0,122.970550791976,5.0,4.25,23.0,61.0,
2015-01-11,5.0,314.28252636958,5.0,4.25,23.0,61.0,
2015-01-12,1.0,122.717043089708,7.0,7.5,19.0,61.0,
2015-01-12,2.0,254.720970873776,7.0,7.5,19.0,61.0,
2015-01-12,3.0,103.980091719935,7.0,7.5,19.0,61.0,
2015-01-12,4.0,58.3365912420298,7.0,7.5,19.0,61.0,
2015-01-12,5.0,183.019346130805,7.0,7.5,19.0,61.0,
2015-01-13,1.0,86.441812930424,7.0,7.75,14.0,61.0,
2015-01-13,2.0,253.267146283048,7.0,7.75,14.0,61.0,
2015-01-13,3.0,98.2223034780195,7.0,7.75,14.0,61.0,
2015-01-13,4.0,68.9972825054419,7.0,7.75,14.0,61.0,
2015-01-13,5.0,248.091361140205,7.0,7.75,14.0,61.0,
2015-01-14,1.0,72.7918398175921,6.0,3.125,16.0,71.0,
2015-01-14,2.0,229.38414618971,6.0,3.125,16.0,71.0,
2015-01-14,3.0,99.415923686111,6.0,3.125,16.0,71.0,
2015-01-14,4.0,70.4651659015092,6.0,3.125,16.0,71.0,
2015-01-14,5.0,235.49178387272,6.0,3.125,16.0,71.0,
2015-01-15,1.0,93.7671799134285,7.0,6.75,14.0,61.0,
2015-01-15,2.0,251.148387388712,7.0,6.75,14.0,61.0,
2015-01-15,3.0,79.0898875141396,7.0,6.75,14.0,61.0,
2015-01-15,4.0,69.4440159990795,7.0,6.75,14.0,61.0,
2015-01-15,5.0,255.715603348889,7.0,6.75,14.0,61.0,
2015-01-16,1.0,131.913950068001,6.0,6.75,13.0,0.0,
2015-01-16,2.0,314.442179091712,6.0,6.75,13.0,0.0,
2015-01-16,3.0,135.042115386384,6.0,6.75,13.0,0.0,
2015-01-16,4.0,78.3484660148403,6.0,6.75,13.0,0.0,
2015-01-16,5.0,294.576404705863,6.0,6.75,13.0,0.0,
2015-01-17,1.0,115.086208812258,1.0,4.25,12.0,21.0,
2015-01-17,2.0,447.611692815639,1.0,4.25,12.0,21.0,
2015-01-17,3.0,144.697761867106,1.0,4.25,12.0,21.0,
2015-01-17,4.0,101.780919085691,1.0,4.25,12.0,21.0,
2015-01-17,5.0,382.824611402643,1.0,4.25,12.0,21.0,
2015-01-18,1.0,47.8910511689248,8.0,2.0,9.0,61.0,
2015-01-18,2.0,615.895161452642,8.0,2.0,9.0,61.0,
2015-01-18,3.0,181.247790389923,8.0,2.0,9.0,61.0,
2015-01-18,4.0,204.693311193378,8.0,2.0,9.0,61.0,
2015-01-18,5.0,325.12197864382,8.0,2.0,9.0,61.0,
2015-01-19,1.0,138.935449172918,7.0,1.0,5.0,71.0,
2015-01-19,2.0,287.12848916472,7.0,1.0,5.0,71.0,
2015-01-19,3.0,106.522532414392,7.0,1.0,5.0,71.0,
2015-01-19,4.0,63.0120526976263,7.0,1.0,5.0,71.0,
2015-01-19,5.0,243.750686660054,7.0,1.0,5.0,71.0,
2015-01-20,1.0,116.932538278351,7.0,-0.375,4.0,77.0,
2015-01-20,2.0,297.627496877784,7.0,-0.375,4.0,77.0,
2015-01-20,3.0,115.880593765192,7.0,-0.375,4.0,77.0,
2015-01-20,4.0,73.0375497476955,7.0,-0.375,4.0,77.0,
2015-01-20,5.0,309.385357960923,7.0,-0.375,4.0,77.0,
2015-01-21,1.0,90.1034587863099,8.0,-1.125,4.0,10.0,
2015-01-21,2.0,285.545986768458,8.0,-1.125,4.0,10.0,
2015-01-21,3.0,115.517804650047,8.0,-1.125,4.0,10.0,
2015-01-21,4.0,63.1553176365701,8.0,-1.125,4.0,10.0,
2015-01-21,5.0,271.986313846711,8.0,-1.125,4.0,10.0,
2015-01-22,1.0,135.950512983467,7.0,-1.375,3.0,49.0,
2015-01-22,2.0,265.194435459988,7.0,-1.375,3.0,49.0,
2015-01-22,3.0,113.37969263442,7.0,-1.375,3.0,49.0,
2015-01-22,4.0,61.8038023909784,7.0,-1.375,3.0,49.0,
2015-01-22,5.0,299.101267021608,7.0,-1.375,3.0,49.0,
2015-01-23,1.0,130.976061288992,8.0,-1.25,5.0,20.0,
2015-01-23,2.0,279.183609587953,8.0,-1.25,5.0,20.0,
2015-01-23,3.0,99.976780581078,8.0,-1.25,5.0,20.0,
2015-01-23,4.0,68.559045168997,8.0,-1.25,5.0,20.0,
2015-01-23,5.0,275.460914012407,8.0,-1.25,5.0,20.0,
2015-01-24,1.0,140.03186322028,7.0,-0.5,10.0,71.0,
2015-01-24,2.0,415.166425975778,7.0,-0.5,10.0,71.0,
2015-01-24,3.0,133.804409424965,7.0,-0.5,10.0,71.0,
2015-01-24,4.0,54.0561105891749,7.0,-0.5,10.0,71.0,
2015-01-24,5.0,376.785950449622,7.0,-0.5,10.0,71.0,
2015-01-25,1.0,94.493388512183,6.0,2.875,6.0,,
2015-01-25,2.0,555.586060097281,6.0,2.875,6.0,,
2015-01-25,3.0,182.842935108665,6.0,2.875,6.0,,
